frame_id,device_timestamp_us,sdk_system_timestamp_us,host_receive_us,bytes,source_gap,soi,sender_accepts,trimmed_bytes,first_eoi_end,last_eoi_end
7367,61784018850,1789006650430607,1789006650431642,74076,0,1,1,42525,42525,42525
7368,61784052159,1789006650463695,1789006650465221,74076,0,1,1,42488,42488,42488
7369,61784085467,1789006650496351,1789006650498122,74076,0,1,1,42293,42293,42293
7370,61784118776,1789006650530508,1789006650531417,74076,0,1,1,42271,42271,42271
7371,61784152084,1789006650563573,1789006650565087,74076,0,1,1,42500,42500,42500
7372,61784185393,1789006650596301,1789006650597828,74076,0,1,1,43117,43117,43117
7373,61784218702,1789006650629746,1789006650631853,74076,0,1,1,43113,43113,43113
7374,61784252010,1789006650663565,1789006650665098,74076,0,1,1,42425,42425,42425
7375,61784285319,1789006650696290,1789006650697722,74076,0,1,1,42999,42999,42999
7376,61784318627,1789006650729655,1789006650731546,74076,0,1,1,42333,42333,42333
7377,61784351936,1789006650763492,1789006650765028,74076,0,1,1,42423,42423,42423
7378,61784385245,1789006650796260,1789006650797722,74076,0,1,1,43166,43166,43166
7379,61784418553,1789006650829490,1789006650831068,74076,0,1,1,43153,43153,43153
7380,61784451862,1789006650863553,1789006650865012,74076,0,1,1,42338,42338,42338
7381,61784485170,1789006650901543,1789006650901898,74076,0,1,1,42384,42384,42384
7382,61784518479,1789006650929831,1789006650931565,74076,0,1,1,42359,42359,42359
7383,61784551788,1789006650962807,1789006650964745,74076,0,1,1,42420,42420,42420
7384,61784585096,1789006650996896,1789006650997871,74076,0,1,1,43343,43343,43343
7385,61784618405,1789006651029408,1789006651031806,74076,0,1,1,43088,43088,43088
7386,61784651713,1789006651062770,1789006651064660,74076,0,1,1,42930,42930,42930
7387,61784685022,1789006651096577,1789006651098056,74076,0,1,1,43062,43062,43062
7388,61784718331,1789006651129393,1789006651131334,74076,0,1,1,43130,43130,43130
7389,61784751639,1789006651162645,1789006651164068,74076,0,1,1,43143,43143,43143
7390,61784784948,1789006651196531,1789006651198214,74076,0,1,1,43268,43268,43268
7391,61784818256,1789006651229362,1789006651231178,74076,0,1,1,42425,42425,42425
7392,61784851565,1789006651262587,1789006651263934,74076,0,1,1,43055,43055,43055
7393,61784884874,1789006651295914,1789006651297889,74076,0,1,1,42873,42873,42873
7394,61784918182,1789006651329289,1789006651330606,74076,0,1,1,42881,42881,42881
7395,61784951491,1789006651362655,1789006651363858,74076,0,1,1,42469,42469,42469
7396,61784984799,1789006651395817,1789006651397394,74076,0,1,1,42927,42927,42927
7397,61785018108,1789006651429161,1789006651430758,74076,0,1,1,42227,42227,42227
7398,61785051417,1789006651462408,1789006651464257,74076,0,1,1,42239,42239,42239
7399,61785084725,1789006651495781,1789006651497879,74076,0,1,1,43004,43004,43004
7400,61785118034,1789006651529120,1789006651530583,74076,0,1,1,42418,42418,42418
7401,61785151342,1789006651562276,1789006651563796,74076,0,1,1,42943,42943,42943
7402,61785184651,1789006651596168,1789006651597524,74076,0,1,1,42165,42165,42165
7403,61785217960,1789006651629048,1789006651630585,74076,0,1,1,42401,42401,42401
7404,61785251268,1789006651662318,1789006651663735,74076,0,1,1,43102,43102,43102
7405,61785284577,1789006651695508,1789006651698230,74076,0,1,1,43013,43013,43013
7406,61785317885,1789006651728986,1789006651730368,74076,0,1,1,43091,43091,43091
7407,61785351194,1789006651762151,1789006651763612,74076,0,1,1,42427,42427,42427
7408,61785384503,1789006651795612,1789006651796794,74076,0,1,1,42403,42403,42403
7409,61785417811,1789006651828913,1789006651830364,74076,0,1,1,43098,43098,43098
7410,61785451120,1789006651862163,1789006651863541,74076,0,1,1,42426,42426,42426
7411,61785484428,1789006651895410,1789006651896769,74076,0,1,1,43002,43002,43002
7412,61785517737,1789006651929680,1789006651930650,74076,0,1,1,42995,42995,42995
7413,61785551046,1789006651962088,1789006651963460,74076,0,1,1,42942,42942,42942
7414,61785584354,1789006651995333,1789006651996683,74076,0,1,1,42211,42211,42211
7415,61785617663,1789006652029144,1789006652030375,74076,0,1,1,43077,43077,43077
7416,61785650971,1789006652062051,1789006652063468,74076,0,1,1,42384,42384,42384
7417,61785684280,1789006652095292,1789006652096852,74076,0,1,1,43038,43038,43038
7418,61785717589,1789006652129024,1789006652130672,74076,0,1,1,43135,43135,43135
7419,61785750897,1789006652162072,1789006652163296,74076,0,1,1,43119,43119,43119
7420,61785784206,1789006652195137,1789006652196603,74076,0,1,1,42891,42891,42891
7421,61785817514,1789006652229025,1789006652230329,74076,0,1,1,43008,43008,43008
7422,61785850823,1789006652261850,1789006652263533,74076,0,1,1,43089,43089,43089
7423,61785884132,1789006652295198,1789006652296658,74076,0,1,1,42157,42157,42157
7424,61785917440,1789006652328897,1789006652330417,74076,0,1,1,43023,43023,43023
7425,61785950749,1789006652361721,1789006652363139,74076,0,1,1,43186,43186,43186
7426,61785984057,1789006652395094,1789006652396590,74076,0,1,1,43142,43142,43142
7427,61786017366,1789006652428872,1789006652430430,74076,0,1,1,42429,42429,42429
7428,61786050675,1789006652463857,1789006652466931,74076,0,1,1,42237,42237,42237
7429,61786083983,1789006652495038,1789006652496456,74076,0,1,1,42441,42441,42441
7430,61786117292,1789006652528403,1789006652529810,74076,0,1,1,42465,42465,42465
7431,61786150600,1789006652561566,1789006652562907,74076,0,1,1,43204,43204,43204
7432,61786183909,1789006652594911,1789006652596416,74076,0,1,1,42562,42562,42562
7433,61786217218,1789006652628795,1789006652630413,74076,0,1,1,43022,43022,43022
7434,61786250526,1789006652661609,1789006652662879,74076,0,1,1,42428,42428,42428
7435,61786283835,1789006652695163,1789006652696306,74076,0,1,1,43085,43085,43085
7436,61786317143,1789006652728705,1789006652730228,74076,0,1,1,42185,42185,42185
7437,61786350452,1789006652761500,1789006652762853,74076,0,1,1,43029,43029,43029
7438,61786383761,1789006652794739,1789006652796498,74076,0,1,1,42461,42461,42461
7439,61786417069,1789006652828837,1789006652830411,74076,0,1,1,43165,43165,43165
7440,61786450378,1789006652861485,1789006652862704,74076,0,1,1,42488,42488,42488
7441,61786483686,1789006652894662,1789006652896066,74076,0,1,1,42405,42405,42405
7442,61786516995,1789006652928425,1789006652930007,74076,0,1,1,42263,42263,42263
7443,61786550304,1789006652961348,1789006652962748,74076,0,1,1,43213,43213,43213
7444,61786583612,1789006652994619,1789006652995948,74076,0,1,1,42837,42837,42837
7445,61786616921,1789006653028732,1789006653030280,74076,0,1,1,42308,42308,42308
7446,61786650229,1789006653061844,1789006653063517,74076,0,1,1,42435,42435,42435
7447,61786683538,1789006653094545,1789006653096003,74076,0,1,1,42326,42326,42326
7448,61786716847,1789006653129140,1789006653130560,74076,0,1,1,43038,43038,43038
7449,61786750155,1789006653161606,1789006653163371,74076,0,1,1,42479,42479,42479
7450,61786783464,1789006653194457,1789006653195796,74076,0,1,1,42355,42355,42355
7451,61786816772,1789006653227810,1789006653229257,74076,0,1,1,42541,42541,42541
7452,61786850081,1789006653261593,1789006653263079,74076,0,1,1,42457,42457,42457
7453,61786883390,1789006653294448,1789006653295878,74076,0,1,1,43047,43047,43047
7454,61786916698,1789006653327714,1789006653329172,74076,0,1,1,42371,42371,42371
7455,61786950007,1789006653361434,1789006653363496,74076,0,1,1,43081,43081,43081
7456,61786983315,1789006653394334,1789006653395810,74076,0,1,1,42297,42297,42297
7457,61787016624,1789006653427635,1789006653429114,74076,0,1,1,42456,42456,42456
7458,61787049933,1789006653461294,1789006653462986,74076,0,1,1,42317,42317,42317
7459,61787083241,1789006653494329,1789006653495704,74076,0,1,1,43037,43037,43037
7460,61787116550,1789006653527604,1789006653529106,74076,0,1,1,43152,43152,43152
7461,61787149858,1789006653561361,1789006653562859,74076,0,1,1,42552,42552,42552
7462,61787183167,1789006653594278,1789006653595528,74076,0,1,1,42432,42432,42432
7463,61787216476,1789006653627533,1789006653629031,74076,0,1,1,42320,42320,42320
7464,61787249784,1789006653660815,1789006653662107,74076,0,1,1,42530,42530,42530
7465,61787283093,1789006653694167,1789006653695514,74076,0,1,1,42359,42359,42359
7466,61787316401,1789006653727414,1789006653728938,74076,0,1,1,42342,42342,42342
7467,61787349710,1789006653760765,1789006653762911,74076,0,1,1,43162,43162,43162
7468,61787383019,1789006653794062,1789006653795429,74076,0,1,1,42394,42394,42394
7469,61787416327,1789006653827467,1789006653828992,74076,0,1,1,42428,42428,42428
7470,61787449636,1789006653860720,1789006653862012,74076,0,1,1,42398,42398,42398
7471,61787482944,1789006653893991,1789006653895378,74076,0,1,1,42934,42934,42934
7472,61787516253,1789006653927420,1789006653928906,74076,0,1,1,43164,43164,43164
7473,61787549562,1789006653961118,1789006653962561,74076,0,1,1,42160,42160,42160
7474,61787582870,1789006653993929,1789006653995232,74076,0,1,1,42471,42471,42471
7475,61787616179,1789006654027638,1789006654028804,74076,0,1,1,42485,42485,42485
7476,61787649487,1789006654060567,1789006654061946,74076,0,1,1,42677,42677,42677
7477,61787682796,1789006654093860,1789006654095255,74076,0,1,1,42938,42938,42938
7478,61787716105,1789006654127168,1789006654128756,74076,0,1,1,43115,43115,43115
7479,61787749413,1789006654160468,1789006654161933,74076,0,1,1,42379,42379,42379
7480,61787782722,1789006654194169,1789006654195292,74076,0,1,1,43177,43177,43177
7481,61787816030,1789006654227117,1789006654228580,74076,0,1,1,42415,42415,42415
7482,61787849339,1789006654260454,1789006654261892,74076,0,1,1,42335,42335,42335
7483,61787882648,1789006654294236,1789006654296849,74076,0,1,1,42277,42277,42277
7484,61787915956,1789006654326955,1789006654329111,74076,0,1,1,42381,42381,42381
7485,61787949265,1789006654360351,1789006654361882,74076,0,1,1,42312,42312,42312
7486,61787982573,1789006654394273,1789006654395670,74076,0,1,1,43016,43016,43016
7487,61788015882,1789006654426930,1789006654428404,74076,0,1,1,42333,42333,42333
7488,61788049191,1789006654460435,1789006654461810,74076,0,1,1,42956,42956,42956
7489,61788082499,1789006654494026,1789006654496888,74076,0,1,1,42436,42436,42436
7490,61788115808,1789006654526899,1789006654529068,74076,0,1,1,42947,42947,42947
7491,61788149116,1789006654560462,1789006654561649,74076,0,1,1,42459,42459,42459
7492,61788182425,1789006654593879,1789006654595633,74076,0,1,1,42298,42298,42298
7493,61788215734,1789006654626730,1789006654628278,74076,0,1,1,42925,42925,42925
7494,61788249042,1789006654660152,1789006654661524,74076,0,1,1,42036,42036,42036
7495,61788282351,1789006654693874,1789006654695438,74076,0,1,1,42109,42109,42109
7496,61788315659,1789006654726670,1789006654728271,74076,0,1,1,43142,43142,43142
7497,61788348968,1789006654760037,1789006654761440,74076,0,1,1,42471,42471,42471
7498,61788382277,1789006654793798,1789006654795319,74076,0,1,1,43152,43152,43152
7499,61788415585,1789006654826639,1789006654828170,74076,0,1,1,43070,43070,43070
7500,61788448894,1789006654859887,1789006654861459,74076,0,1,1,42458,42458,42458
7501,61788482202,1789006654893724,1789006654895286,74076,0,1,1,42335,42335,42335
7502,61788515511,1789006654926554,1789006654928055,74076,0,1,1,42313,42313,42313
7503,61788548820,1789006654959929,1789006654961316,74076,0,1,1,42416,42416,42416
7504,61788582128,1789006654993177,1789006654994681,74076,0,1,1,43078,43078,43078
7505,61788615437,1789006655026479,1789006655027984,74076,0,1,1,42441,42441,42441
7506,61788648745,1789006655060002,1789006655061704,74076,0,1,1,42122,42122,42122
7507,61788682054,1789006655093435,1789006655094490,74076,0,1,1,43089,43089,43089
7508,61788715363,1789006655126388,1789006655128160,74076,0,1,1,42938,42938,42938
7509,61788748671,1789006655159724,1789006655161130,74076,0,1,1,43181,43181,43181
7510,61788781980,1789006655193047,1789006655194353,74076,0,1,1,42978,42978,42978
7511,61788815288,1789006655226464,1789006655228007,74076,0,1,1,42385,42385,42385
7512,61788848597,1789006655259702,1789006655261071,74076,0,1,1,43063,43063,43063
7513,61788881906,1789006655292996,1789006655295123,74076,0,1,1,42432,42432,42432
7514,61788915214,1789006655326594,1789006655329006,74076,0,1,1,42310,42310,42310
7515,61788948523,1789006655359626,1789006655360986,74076,0,1,1,43215,43215,43215
7516,61788981831,1789006655392961,1789006655394861,74076,0,1,1,42366,42366,42366
7517,61789015140,1789006655426631,1789006655428987,74076,0,1,1,42237,42237,42237
7518,61789048449,1789006655459632,1789006655461045,74076,0,1,1,42478,42478,42478
7519,61789081757,1789006655492880,1789006655494163,74076,0,1,1,43270,43270,43270
7520,61789115066,1789006655526048,1789006655528436,74076,0,1,1,43294,43294,43294
7521,61789148374,1789006655559427,1789006655560980,74076,0,1,1,42480,42480,42480
7522,61789181683,1789006655592773,1789006655594085,74076,0,1,1,43214,43214,43214
7523,61789214992,1789006655626386,1789006655628112,74076,0,1,1,42354,42354,42354
7524,61789248300,1789006655659617,1789006655660746,74076,0,1,1,43009,43009,43009
7525,61789281609,1789006655692713,1789006655694082,74076,0,1,1,42544,42544,42544
7526,61789314917,1789006655726381,1789006655727988,74076,0,1,1,42405,42405,42405
7527,61789348226,1789006655759307,1789006655760794,74076,0,1,1,42475,42475,42475
7528,61789381535,1789006655792625,1789006655794042,74076,0,1,1,42458,42458,42458
7529,61789414843,1789006655826424,1789006655827924,74076,0,1,1,42570,42570,42570
7530,61789448152,1789006655859591,1789006655860596,74076,0,1,1,42426,42426,42426
7531,61789481460,1789006655892602,1789006655893905,74076,0,1,1,43146,43146,43146
7532,61789514769,1789006655925783,1789006655927993,74076,0,1,1,43057,43057,43057
7533,61789548078,1789006655959288,1789006655960491,74076,0,1,1,42479,42479,42479
7534,61789581386,1789006655992500,1789006655993940,74076,0,1,1,42501,42501,42501
7535,61789614695,1789006656026210,1789006656027886,74076,0,1,1,42987,42987,42987
7536,61789648003,1789006656059138,1789006656060524,74076,0,1,1,42522,42522,42522
7537,61789681312,1789006656095576,1789006656099278,74076,0,1,1,42445,42445,42445
7538,61789714621,1789006656126168,1789006656127884,74076,0,1,1,43010,43010,43010
7539,61789747929,1789006656159058,1789006656160386,74076,0,1,1,42460,42460,42460
7540,61789781238,1789006656192312,1789006656193698,74076,0,1,1,42399,42399,42399
7541,61789814546,1789006656226031,1789006656227889,74076,0,1,1,43118,43118,43118
7542,61789847855,1789006656259056,1789006656260477,74076,0,1,1,42520,42520,42520
7543,61789881164,1789006656292232,1789006656293556,74076,0,1,1,42497,42497,42497
7544,61789914472,1789006656325520,1789006656327040,74076,0,1,1,43188,43188,43188
7545,61789947781,1789006656359289,1789006656360345,74076,0,1,1,43138,43138,43138
7546,61789981089,1789006656392178,1789006656393543,74076,0,1,1,42497,42497,42497
7547,61790014398,1789006656425973,1789006656427603,74076,0,1,1,43031,43031,43031
7548,61790047707,1789006656459390,1789006656461083,74076,0,1,1,43068,43068,43068
7549,61790081015,1789006656492099,1789006656493433,74076,0,1,1,42171,42171,42171
7550,61790114324,1789006656525562,1789006656526980,74076,0,1,1,42354,42354,42354
7551,61790147632,1789006656558996,1789006656561212,74076,0,1,1,43093,43093,43093
7552,61790180941,1789006656592070,1789006656593463,74076,0,1,1,43118,43118,43118
7553,61790214250,1789006656625473,1789006656626593,74076,0,1,1,42381,42381,42381
7554,61790247558,1789006656659111,1789006656660767,74076,0,1,1,42485,42485,42485
7555,61790280867,1789006656691991,1789006656693295,74076,0,1,1,42238,42238,42238
7556,61790314175,1789006656725149,1789006656726644,74076,0,1,1,43079,43079,43079
7557,61790347484,1789006656759011,1789006656760560,74076,0,1,1,43215,43215,43215
7558,61790380793,1789006656791892,1789006656793325,74076,0,1,1,43106,43106,43106
7559,61790414101,1789006656825135,1789006656826565,74076,0,1,1,43040,43040,43040
7560,61790447410,1789006656858840,1789006656860328,74076,0,1,1,43022,43022,43022
7561,61790480718,1789006656891833,1789006656893242,74076,0,1,1,42402,42402,42402
7562,61790514027,1789006656925094,1789006656926513,74076,0,1,1,42344,42344,42344
7563,61790547336,1789006656958613,1789006656961198,74076,0,1,1,43020,43020,43020
7564,61790580644,1789006656991745,1789006656993149,74076,0,1,1,43264,43264,43264
7565,61790613953,1789006657024954,1789006657026387,74076,0,1,1,42271,42271,42271
7566,61790647261,1789006657058296,1789006657060049,74076,0,1,1,43089,43089,43089
7567,61790680570,1789006657091841,1789006657093083,74076,0,1,1,43280,43280,43280
7568,61790713879,1789006657125016,1789006657127038,74076,0,1,1,43038,43038,43038
7569,61790747187,1789006657158201,1789006657159637,74076,0,1,1,42317,42317,42317
7570,61790780496,1789006657191665,1789006657193127,74076,0,1,1,42574,42574,42574
7571,61790813804,1789006657224880,1789006657226334,74076,0,1,1,42413,42413,42413
7572,61790847113,1789006657258155,1789006657259697,74076,0,1,1,42986,42986,42986
7573,61790880422,1789006657291785,1789006657292894,74076,0,1,1,42299,42299,42299
7574,61790913730,1789006657324855,1789006657326268,74076,0,1,1,42108,42108,42108
7575,61790947039,1789006657358522,1789006657360198,74076,0,1,1,42306,42306,42306
7576,61790980347,1789006657391509,1789006657392979,74076,0,1,1,43043,43043,43043
7577,61791013656,1789006657424753,1789006657426142,74076,0,1,1,43128,43128,43128
7578,61791046965,1789006657458598,1789006657460209,74076,0,1,1,42961,42961,42961
7579,61791080273,1789006657491821,1789006657493219,74076,0,1,1,43271,43271,43271
7580,61791113582,1789006657524623,1789006657526112,74076,0,1,1,42967,42967,42967
7581,61791146890,1789006657557995,1789006657560128,74076,0,1,1,42977,42977,42977
7582,61791180199,1789006657591806,1789006657593397,74076,0,1,1,42511,42511,42511
7583,61791213508,1789006657624522,1789006657625991,74076,0,1,1,43007,43007,43007
7584,61791246816,1789006657659412,1789006657667793,74076,0,1,1,43085,43085,43085
7585,61791280125,1789006657691877,1789006657693446,74076,0,1,1,43156,43156,43156
7586,61791313433,1789006657724410,1789006657725956,74076,0,1,1,42399,42399,42399
7587,61791346742,1789006657757848,1789006657759227,74076,0,1,1,42325,42325,42325
7588,61791380051,1789006657791813,1789006657793299,74076,0,1,1,42484,42484,42484
7589,61791413359,1789006657824366,1789006657825877,74076,0,1,1,42961,42961,42961
7590,61791446668,1789006657857672,1789006657859227,74076,0,1,1,42987,42987,42987
7591,61791479976,1789006657891142,1789006657893262,74076,0,1,1,42512,42512,42512
7592,61791513285,1789006657924284,1789006657925776,74076,0,1,1,43051,43051,43051
7593,61791546594,1789006657957985,1789006657959174,74076,0,1,1,43056,43056,43056
7594,61791579902,1789006657992645,1789006657993302,74076,0,1,1,42440,42440,42440
7595,61791613211,1789006658024339,1789006658025672,74076,0,1,1,42252,42252,42252
7596,61791646519,1789006658057533,1789006658059088,74076,0,1,1,42399,42399,42399
7597,61791679828,1789006658090955,1789006658092364,74076,0,1,1,43019,43019,43019
7598,61791713137,1789006658124204,1789006658125722,74076,0,1,1,42942,42942,42942
7599,61791746445,1789006658157546,1789006658158919,74076,0,1,1,43032,43032,43032
7600,61791779754,1789006658191263,1789006658192806,74076,0,1,1,42609,42609,42609
7601,61791813062,1789006658224166,1789006658225631,74076,0,1,1,42245,42245,42245
7602,61791846371,1789006658257363,1789006658259010,74076,0,1,1,42209,42209,42209
7603,61791879680,1789006658291198,1789006658292952,74076,0,1,1,42381,42381,42381
7604,61791912988,1789006658324074,1789006658325545,74076,0,1,1,42944,42944,42944
7605,61791946297,1789006658357434,1789006658358803,74076,0,1,1,42231,42231,42231
7606,61791979605,1789006658391733,1789006658393138,74076,0,1,1,42500,42500,42500
7607,61792012914,1789006658424071,1789006658425476,74076,0,1,1,42317,42317,42317
7608,61792046223,1789006658457253,1789006658458707,74076,0,1,1,42365,42365,42365
7609,61792079531,1789006658490617,1789006658492200,74076,0,1,1,42342,42342,42342
7610,61792112840,1789006658524037,1789006658525364,74076,0,1,1,43006,43006,43006
7611,61792146148,1789006658557182,1789006658558668,74076,0,1,1,42286,42286,42286
7612,61792179457,1789006658590923,1789006658594755,74076,0,1,1,42939,42939,42939
7613,61792212766,1789006658624422,1789006658625647,74076,0,1,1,42393,42393,42393
7614,61792246074,1789006658657145,1789006658658673,74076,0,1,1,42478,42478,42478
7615,61792279383,1789006658691511,1789006658693044,74076,0,1,1,43181,43181,43181
7616,61792312691,1789006658724224,1789006658725677,74076,0,1,1,42363,42363,42363
7617,61792346000,1789006658757146,1789006658758542,74076,0,1,1,43106,43106,43106
7618,61792379309,1789006658791097,1789006658791999,74076,0,1,1,42274,42274,42274
7619,61792412617,1789006658824668,1789006658826098,74076,0,1,1,43080,43080,43080
7620,61792445926,1789006658857011,1789006658858708,74076,0,1,1,42836,42836,42836
7621,61792479234,1789006658891057,1789006658891887,74076,0,1,1,43098,43098,43098
7622,61792512543,1789006658923550,1789006658926256,74076,0,1,1,43044,43044,43044
7623,61792545852,1789006658956995,1789006658958248,74076,0,1,1,42328,42328,42328
7624,61792579160,1789006658990930,1789006658991749,74076,0,1,1,43146,43146,43146
7625,61792612469,1789006659023524,1789006659025876,74076,0,1,1,42244,42244,42244
7626,61792645777,1789006659057168,1789006659058336,74076,0,1,1,43152,43152,43152
7627,61792679086,1789006659090955,1789006659091802,74076,0,1,1,42527,42527,42527
7628,61792712395,1789006659123932,1789006659125554,74076,0,1,1,42227,42227,42227
7629,61792745703,1789006659156698,1789006659158253,74076,0,1,1,42867,42867,42867
7630,61792779012,1789006659190752,1789006659191661,74076,0,1,1,43118,43118,43118
7631,61792812320,1789006659223461,1789006659225699,74076,0,1,1,43051,43051,43051
7632,61792845629,1789006659256644,1789006659258096,74076,0,1,1,42470,42470,42470
7633,61792878938,1789006659290139,1789006659291849,74076,0,1,1,42441,42441,42441
7634,61792912246,1789006659323326,1789006659325487,74076,0,1,1,42173,42173,42173
7635,61792945555,1789006659356618,1789006659358051,74076,0,1,1,42464,42464,42464
7636,61792978863,1789006659390599,1789006659391474,74076,0,1,1,42416,42416,42416
7637,61793012172,1789006659424019,1789006659425523,74076,0,1,1,43039,43039,43039
7638,61793045481,1789006659456594,1789006659457936,74076,0,1,1,43111,43111,43111
7639,61793078789,1789006659490759,1789006659491692,74076,0,1,1,42495,42495,42495
7640,61793112098,1789006659523749,1789006659525317,74076,0,1,1,43302,43302,43302
7641,61793145406,1789006659556551,1789006659557894,74076,0,1,1,42961,42961,42961
7642,61793178715,1789006659590768,1789006659591766,74076,0,1,1,42454,42454,42454
7643,61793212024,1789006659623714,1789006659625214,74076,0,1,1,43007,43007,43007
7644,61793245332,1789006659656508,1789006659657980,74076,0,1,1,43170,43170,43170
7645,61793278641,1789006659689787,1789006659691518,74076,0,1,1,43028,43028,43028
7646,61793311949,1789006659723036,1789006659724531,74076,0,1,1,42457,42457,42457
7647,61793345258,1789006659759023,1789006659759342,74076,0,1,1,43009,43009,43009
7648,61793378567,1789006659789669,1789006659791492,74076,0,1,1,42443,42443,42443
7649,61793411875,1789006659823229,1789006659824442,74076,0,1,1,43167,43167,43167
7650,61793445184,1789006659856652,1789006659858370,74076,0,1,1,43049,43049,43049
7651,61793478492,1789006659889600,1789006659891552,74076,0,1,1,43089,43089,43089
7652,61793511801,1789006659922875,1789006659925456,74076,0,1,1,43322,43322,43322
7653,61793545110,1789006659956765,1789006659958279,74076,0,1,1,42326,42326,42326
7654,61793578418,1789006659989561,1789006659991050,74076,0,1,1,42390,42390,42390
7655,61793611727,1789006660022854,1789006660024152,74076,0,1,1,42441,42441,42441
7656,61793645035,1789006660056133,1789006660057542,74076,0,1,1,42386,42386,42386
7657,61793678344,1789006660089472,1789006660091069,74076,0,1,1,42557,42557,42557
7658,61793711653,1789006660122673,1789006660124132,74076,0,1,1,43111,43111,43111
7659,61793744961,1789006660157625,1789006660158229,74076,0,1,1,42432,42432,42432
7660,61793778270,1789006660189457,1789006660191505,74076,0,1,1,43339,43339,43339
7661,61793811578,1789006660222695,1789006660224093,74076,0,1,1,42544,42544,42544
7662,61793844887,1789006660256542,1789006660258061,74076,0,1,1,43159,43159,43159
7663,61793878196,1789006660289316,1789006660290848,74076,0,1,1,43458,43458,43458
7664,61793911504,1789006660322592,1789006660324050,74076,0,1,1,43326,43326,43326
7665,61793944813,1789006660357613,1789006660358755,74076,0,1,1,43503,43503,43503
7666,61793978121,1789006660389284,1789006660390726,74076,0,1,1,43349,43349,43349
7667,61794011430,1789006660422575,1789006660423876,74076,0,1,1,42539,42539,42539
7668,61794044739,1789006660457948,1789006660459255,74076,0,1,1,43403,43403,43403
7669,61794078047,1789006660489197,1789006660490529,74076,0,1,1,43294,43294,43294
7670,61794111356,1789006660522382,1789006660523910,74076,0,1,1,43235,43235,43235
7671,61794144664,1789006660556253,1789006660557714,74076,0,1,1,42492,42492,42492
7672,61794177973,1789006660589181,1789006660590551,74076,0,1,1,42689,42689,42689
7673,61794211282,1789006660622383,1789006660623813,74076,0,1,1,43350,43350,43350
7674,61794244590,1789006660656092,1789006660657696,74076,0,1,1,42838,42838,42838
7675,61794277899,1789006660689024,1789006660690460,74076,0,1,1,43417,43417,43417
7676,61794311207,1789006660722270,1789006660723777,74076,0,1,1,43319,43319,43319
7677,61794344516,1789006660755543,1789006660756872,74076,0,1,1,43215,43215,43215
7678,61794377825,1789006660789322,1789006660790430,74076,0,1,1,42635,42635,42635
7679,61794411133,1789006660822304,1789006660823681,74076,0,1,1,43358,43358,43358
7680,61794444442,1789006660855531,1789006660857059,74076,0,1,1,42757,42757,42757
7681,61794477750,1789006660890175,1789006660891413,74076,0,1,1,43664,43664,43664
7682,61794511059,1789006660922163,1789006660923572,74076,0,1,1,43466,43466,43466
7683,61794544368,1789006660955398,1789006660956948,74076,0,1,1,43494,43494,43494
7684,61794577676,1789006660989258,1789006660990720,74076,0,1,1,42860,42860,42860
7685,61794610985,1789006661022252,1789006661023540,74076,0,1,1,43299,43299,43299
7686,61794644293,1789006661055391,1789006661056945,74076,0,1,1,43506,43506,43506
7687,61794677602,1789006661089238,1789006661090697,74076,0,1,1,42877,42877,42877
7688,61794710911,1789006661122010,1789006661123561,74076,0,1,1,42838,42838,42838
7689,61794744219,1789006661155353,1789006661156884,74076,0,1,1,42683,42683,42683
7690,61794777528,1789006661189104,1789006661190500,74076,0,1,1,42765,42765,42765
7691,61794810836,1789006661221945,1789006661223407,74076,0,1,1,42908,42908,42908
7692,61794844145,1789006661255299,1789006661256748,74076,0,1,1,42716,42716,42716
7693,61794877454,1789006661289093,1789006661290645,74076,0,1,1,43496,43496,43496
7694,61794910762,1789006661321983,1789006661323260,74076,0,1,1,42703,42703,42703
7695,61794944071,1789006661355243,1789006661356541,74076,0,1,1,43337,43337,43337
7696,61794977379,1789006661388980,1789006661390534,74076,0,1,1,42707,42707,42707
7697,61795010688,1789006661421867,1789006661423199,74076,0,1,1,43577,43577,43577
7698,61795043997,1789006661455164,1789006661456646,74076,0,1,1,43306,43306,43306
7699,61795077305,1789006661488923,1789006661490626,74076,0,1,1,43326,43326,43326
7700,61795110614,1789006661521753,1789006661523089,74076,0,1,1,43312,43312,43312
7701,61795143922,1789006661555004,1789006661556565,74076,0,1,1,42813,42813,42813
7702,61795177231,1789006661588435,1789006661589916,74076,0,1,1,42751,42751,42751
7703,61795210540,1789006661621706,1789006661622936,74076,0,1,1,43555,43555,43555
7704,61795243848,1789006661654932,1789006661656378,74076,0,1,1,43420,43420,43420
7705,61795277157,1789006661689192,1789006661690582,74076,0,1,1,43498,43498,43498
7706,61795310465,1789006661721691,1789006661722900,74076,0,1,1,42877,42877,42877
7707,61795343774,1789006661754863,1789006661756247,74076,0,1,1,42882,42882,42882
7708,61795377083,1789006661789004,1789006661790485,74076,0,1,1,42640,42640,42640
7709,61795410391,1789006661821614,1789006661823018,74076,0,1,1,42787,42787,42787
7710,61795443700,1789006661855634,1789006661859164,74076,0,1,1,43698,43698,43698
7711,61795477008,1789006661889199,1789006661890754,74076,0,1,1,42761,42761,42761
7712,61795510317,1789006661921485,1789006661922763,74076,0,1,1,43517,43517,43517
7713,61795543626,1789006661954673,1789006661956247,74076,0,1,1,42713,42713,42713
7714,61795576934,1789006661988105,1789006661989436,74076,0,1,1,43420,43420,43420
